group,total_income,salary,dividend,interest,rental,business,other,withholding_tax,salary_ratio,dividend_ratio,interest_ratio,rental_ratio,business_ratio,other_ratio,shannon_entropy,tax_burden_rate
low,287995,71314,192768,8693,2222,0,12996,16977,0.24762235455476658,0.6693449539054498,0.030184551815135678,0.007715411725898019,0.0,0.04512578343374017,1.2946169369293248,0.05894894008576538
low,145181,51090,75736,16331,822,619,580,6587,0.3519055523794436,0.5216660582307602,0.11248717118631225,0.0056618979067508835,0.004263643314207782,0.003995013121551718,1.4822138874147759,0.04537095074424339
low,204695,30190,97081,33003,2897,234,41287,10707,0.1474877256405872,0.47427147707564915,0.16123012286572705,0.014152763868194142,0.0011431642199369793,0.2017000903783678,1.9061476533282953,0.05230709103788563
low,161913,28140,104677,3963,14,15426,9689,8573,0.17379703915065497,0.6465015162463792,0.024476107539234033,8.646618863216666e-05,0.09527338755998592,0.059840778689790194,1.544020127593663,0.05294818822454034
low,200327,66229,55673,21817,98,3,56504,9713,0.33060446170511215,0.2779106161426068,0.10890693715774709,0.0004892001577420917,1.4975515032921174e-05,0.28205883380672603,1.9103178653636628,0.04848572583825445
low,266815,166177,78558,21350,0,11,716,14789,0.6228173078724959,0.2944287240222626,0.08001798999306636,0.0,4.1227067443734425e-05,0.002683507299064895,1.2599037176488825,0.055427918220489855
low,172799,35719,91755,24966,2419,6,17931,7142,0.20670837215493146,0.5309926562075012,0.14448000277779385,0.013998923604881973,3.472242316217108e-05,0.10376796162014826,1.7841969717264494,0.04133125770403764
low,166833,51918,93873,15410,0,1566,4063,7302,0.31119742496988007,0.5626764489039938,0.09236781691871512,0.0,0.009386632141123159,0.024353695012377646,1.5020643637957802,0.04376831921742101
low,194660,5771,69558,103251,0,3148,12929,8721,0.02964656323846707,0.35733073050446934,0.5304171375732045,0.0,0.016171786705024144,0.06641837049214014,1.52230429500341,0.04480119182163773
low,132971,31580,93406,7531,0,0,451,7765,0.23749539373246797,0.7024539185235879,0.05663640944266043,0.0,0.0,0.003391716990922833,1.112909750921818,0.05839619165081108
low,144309,14546,93749,29107,5,3,6896,6880,0.10079759405165305,0.6496407015501459,0.20169913172428608,3.464787365999349e-05,2.078872419599609e-05,0.04778634735186302,1.4143063637097177,0.04767547415615104
low,235384,87383,119275,17288,26,141,11268,10022,0.371235937871733,0.5067251809808653,0.07344594364952588,0.00011045780511844475,0.0005990211739115657,0.04787071338748598,1.5221210608920939,0.04257723549604051
low,264196,57336,153038,44058,0,5,9758,11166,0.21702069675543914,0.5792593377643871,0.166762555072749,0.0,1.8925343305727565e-05,0.03693469999545792,1.5416290276282902,0.0422640766703508
low,168098,3767,105739,40382,38,245,17923,8873,0.022409546811978726,0.6290318742638223,0.24022891408583089,0.00022605860866875275,0.001457483134838011,0.10662232745184357,1.3985660584413564,0.05278468512415377
low,259185,50370,138665,11935,11,28,58172,13921,0.1943399502286012,0.5350039547041688,0.046048189517140264,4.2440727665567064e-05,0.00010803094314871617,0.22444200088739702,1.632399053512142,0.05371066998475992
low,168441,74792,85139,3169,0,1136,4202,9747,0.4440249107996272,0.5054529479164811,0.018813709251310547,0.0,0.0067442012336663875,0.02494642040833289,1.3069459918305364,0.05786595900048088
low,145609,47080,86034,6495,0,1002,4995,7733,0.32333166219121073,0.5908563344298773,0.04460575925938644,0.0,0.006881442767960772,0.03430419822950504,1.3916758882824674,0.05310798096271522
low,242941,79963,118317,11015,3695,6498,23449,12933,0.32914575967004334,0.4870194820964761,0.04534022663938981,0.015209454147303255,0.026747234925352244,0.0965213776184341,1.7927000908867414,0.053235147628436535
low,309603,31152,206134,35352,3,22051,14907,12994,0.10061918004670498,0.6658010419795674,0.11418494006841019,9.689828586932297e-06,0.07122347005681469,0.04814875824846659,1.5638786850072932,0.04196987755286609
low,268471,29121,133078,79025,0,11266,15978,12550,0.10846981610676758,0.49568854736638224,0.294352090169888,0.0,0.0419635640348492,0.059514807930837965,1.803071292424999,0.046746203500564305
low,183989,76214,72558,27539,0,1,7674,9115,0.41423128556598493,0.394360532423134,0.1496774263678807,0.0,5.435107533602552e-06,0.041709015212865984,1.657481307662352,0.04954100516878726
low,103870,20944,65538,13943,2363,21,1059,5801,0.2016366612111293,0.6309617791470107,0.13423510156926927,0.022749590834697218,0.00020217579666891307,0.010195436603446616,1.468012978407525,0.055848656975064984
low,235328,59599,105332,55788,1200,153,13253,12845,0.25325928066358444,0.447596546097362,0.237064862659777,0.0050992657057383735,0.0006501563774816427,0.05631714033179222,1.7926251413777807,0.054583389991841175
low,232789,58200,84757,50192,4,39012,620,9577,0.25001181327296396,0.36409366421952927,0.21561156240200352,1.718294249298721e-05,0.16758523813410428,0.0026633560864130178,1.96289416355706,0.04114026006383463
low,179919,25926,136444,12245,0,0,5302,8044,0.14409817751321427,0.7583634857908281,0.0680584040596046,0.0,0.0,0.029468816522990902,1.119060037030822,0.044709007942463
low,185701,77719,82342,7458,165,13102,4912,10785,0.41851686312943925,0.44341172099234794,0.04016133461855348,0.0008885251021803868,0.07055427811374199,0.02645112304187915,1.6499458310717614,0.058077231678881645
low,168504,36512,100690,1065,0,30142,92,8856,0.21668328348288468,0.5975525803541756,0.006320324740065518,0.0,0.17888002658690594,0.0005459811043061292,1.418216782468088,0.052556615866685655
low,237354,74057,77309,60158,96,1147,24583,13557,0.3120107518727302,0.32571180599442184,0.2534526487862012,0.00040445916226396016,0.004832444365799608,0.10357103735348888,1.933829367298594,0.05711721732096362
low,115965,22654,45815,29921,0,16389,1184,4985,0.19535204587591085,0.395076100547579,0.25801750528176604,0.0,0.14132712456344587,0.010209977148277498,1.9603055251406913,0.042987108179192
low,57886,20038,26738,11068,0,2,38,2619,0.3461631482569188,0.4619078879176312,0.19120339978578585,0.0,3.455066855543655e-05,0.0006564627025532944,1.5083298542971535,0.04524410047334416
low,233780,62047,134854,23420,0,143,13314,13720,0.2654076482162717,0.5768414748909231,0.10017965608691932,0.0,0.0006116862007015143,0.0569509795534263,1.5402881638725794,0.058687655060313114
low,439944,107622,251036,7136,0,291,73857,20389,0.24462658883857946,0.5706089865982943,0.0162202462131544,0.0,0.0006614478206317168,0.16787818449620862,1.494424452799493,0.046344534758969325
low,196775,78943,83573,19849,26,0,14380,9629,0.4011840935078135,0.4247135052725194,0.10087155380510736,0.00013213060602210646,0.0,0.07307838902299581,1.6646886680700643,0.048934061745648585
low,253364,7933,150067,32074,20841,50,42396,13481,0.03131068344358315,0.592298037605974,0.1265925703730601,0.08225714781894823,0.00019734453197770796,0.16733237555453814,1.711920194204251,0.05320803271182962
low,112443,21934,54165,6029,466,2,29843,6392,0.19506772320197788,0.4817107334382754,0.05361827770514838,0.0041443220120416565,1.7786789751251746e-05,0.26540558327330294,1.7348942786617094,0.05684658004500058
low,153674,11450,117434,24218,293,98,178,8701,0.07450837487148118,0.7641761130705259,0.1575933469552429,0.0019066335229121387,0.000637713601520101,0.0011582961333732446,1.0310529335816048,0.05661985762067754
low,150332,76786,60525,8963,0,476,3579,7669,0.5107761487906767,0.4026088923183354,0.059621371364712766,0.0,0.003166325200223505,0.023807306494957825,1.4207180325517226,0.05101375621956736
low,237822,129526,83374,20771,74,402,3671,12070,0.544634222233435,0.35057311770988386,0.08733842958178806,0.00031115708386944855,0.001690339833993491,0.015435914255199266,1.4268567735255069,0.05075224327438168
low,310272,90865,88454,44068,0,16000,70883,15454,0.2928559457508251,0.2850853444719472,0.1420302186468647,0.0,0.05156765676567657,0.22845438840759075,2.1421270597342614,0.04980791047854786
low,215060,42405,123491,47764,0,0,1398,10172,0.1971775318515763,0.574216497721566,0.22209615921138287,0.0,0.0,0.0065005114851669306,1.4507812876160444,0.04729842834557798
low,435827,80355,230495,98671,137,293,25874,23082,0.18437361613667808,0.5288681059227629,0.22639946584309828,0.00031434491208667657,0.0006722851039517974,0.05936759310460343,1.6735860956533761,0.05296138146558153
low,107645,33915,31028,13521,0,0,29179,4869,0.3150634028519671,0.28824376422499887,0.1256073203585861,0.0,0.0,0.2710669329741279,1.9287174400238185,0.04523201263412142
low,240187,41823,150935,33107,16,3683,10619,11577,0.1741268261812671,0.6284062001690349,0.13783843422000358,6.66147626640909e-05,0.015333885680740423,0.04421138529562383,1.5466314747391408,0.04819994421013627
low,144942,28106,81072,12546,165,311,22739,7737,0.19391204757765176,0.5593409777704185,0.08655876143560873,0.001138386389038374,0.002145685860551117,0.15688344303238536,1.682686744696744,0.05337997267872666
low,227583,33213,119292,31493,2,40561,3019,11462,0.1459379654895137,0.5241692042024229,0.1383802832373244,8.78800261882478e-06,0.17822508711107596,0.013265489953116006,1.81485550738607,0.050364043008484814
low,91381,14940,35600,34844,217,4551,1226,4538,0.16349131657565577,0.38957770214814896,0.3813046475744411,0.002374673072082818,0.04980247535045578,0.013416355697573894,1.8070545666470088,0.049660213830008425
low,177170,64723,86435,6529,0,8,19472,7895,0.3653157983857312,0.48786476265733475,0.036851611446633174,0.0,4.515437150759158e-05,0.1099057402494779,1.562149315280577,0.04456172038155444
low,211098,40014,153329,13207,6,4015,524,12380,0.1895517721626922,0.7263403727178845,0.06256335919809757,2.8422817838160475e-05,0.01901960227003572,0.0024822594245326817,1.1706424974446143,0.05864574747273778
low,186302,73572,76644,28080,0,162,7841,8447,0.3949071936962566,0.41139654968814077,0.15072301961331602,0.0,0.0008695558823845154,0.04208757823319127,1.6691811195214687,0.045340361348777794
low,123277,16187,74777,12913,4634,0,14763,7049,0.13130592081247922,0.6065770581698127,0.10474784428563316,0.037590142524558515,0.0,0.11975469876781557,1.7076389076329443,0.05718017148373176
low,185311,41686,103534,11227,89,2328,26443,7856,0.2249515679047655,0.5587040164911958,0.060584638796401726,0.0004802737020468294,0.01256266492544965,0.14269525284521695,1.6839032992773635,0.0423935977896617
low,96122,20872,59570,12769,1442,7,1459,3941,0.21714071700547222,0.6197332556542727,0.13284159713697177,0.015001768585755602,7.282411934832817e-05,0.015178627161315827,1.476678691751108,0.04099997919310876
low,103281,24007,60576,3556,0,178,14962,5309,0.23244352785120206,0.5865163970139716,0.03443034052729931,0.0,0.0017234534909615516,0.14486691647059963,1.527712347378072,0.05140345271637571
low,120139,54480,36459,27577,502,0,1118,5186,0.4534747251100808,0.3034734765563223,0.22954244666594528,0.0041784932453241665,0.0,0.00930588734715621,1.6226265019257828,0.04316666527938471
low,79770,17567,44318,3009,0,3788,11086,4733,0.22022063432368058,0.5555722702770465,0.037720947724708534,0.0,0.04748652375579792,0.13897455183653,1.7346417674816341,0.05933308261251097
low,92293,26987,56575,8320,0,235,174,4087,0.2924057079085088,0.6129934014497308,0.09014768183935944,0.0,0.0025462386096453686,0.0018853000769289113,1.303482491900898,0.044282881692002646
low,144462,42358,82955,10093,0,0,9053,8506,0.29321205576553006,0.5742340546302834,0.06986612396339521,0.0,0.0,0.06266699893397572,1.497195048296795,0.058880536057925266
low,374774,87388,161678,94315,1720,235,29434,16253,0.23317519358333288,0.43140132453158436,0.25165833275520716,0.004589432564692322,0.0006270445655248229,0.0785379989006708,1.8445400641513428,0.043367469461595524
low,230093,56618,140149,20976,6,2,12338,9661,0.24606572125184165,0.6090971911357581,0.0911631383831755,2.6076412580999857e-05,8.692137526999953e-06,0.053621796404062706,1.4753110921956407,0.04198737032417327
low,135450,57490,29320,44786,2,3232,618,6193,0.42443706164636397,0.21646363971945368,0.3306459948320413,1.4765596160944998e-05,0.023861203396087115,0.004562569213732004,1.6949041621385208,0.045721668512366184
low,416320,42871,229673,137158,0,5960,655,21418,0.1029760760953113,0.5516741929285165,0.3294533051498847,0.0,0.014315910837817063,0.0015733089930822445,1.4412097231319607,0.05144600307455803
low,99454,11122,82275,3449,0,316,2289,4149,0.11183059504896736,0.8272668771492349,0.03467934924688801,0.0,0.0031773483218372313,0.02301566553381463,0.8995594823787063,0.041717779073742633
low,138490,73006,57568,1792,0,2707,3416,6075,0.5271571954653765,0.4156834428478591,0.01293956242327966,0.0,0.019546537656148458,0.024666040869376852,1.3372435591755634,0.04386598310347317
low,185581,62067,93438,18237,0,87,11749,9838,0.3344469530824815,0.5034890425205166,0.09826975821878317,0.0,0.0004687979911736654,0.0633092827390735,1.6130804194853092,0.05301189238122437
low,205511,24237,171645,3882,0,133,5611,9796,0.11793529300134786,0.8352107673068595,0.018889499832125775,0.0,0.000647167304913119,0.02730267479599632,0.8375365865360279,0.04766654826262341
low,386008,92121,247980,36092,13,0,9799,16507,0.23865049429027377,0.6424219187167105,0.09350065283621065,3.367805848583449e-05,0.0,0.02538548423866863,1.3581312683228521,0.04276336241735922
low,306027,112932,54856,102668,5724,478,29367,12720,0.36902626238861275,0.17925215748937184,0.3354867380982724,0.01870423197953122,0.0015619536838252833,0.09596212098932447,1.9503047741520199,0.04156495995451382
low,190999,67407,61461,39902,0,21482,745,10774,0.352918078105121,0.3217870250629584,0.2089120885449662,0.0,0.1124717930460369,0.0039005439819056642,1.9143829586483938,0.0564086722967136
low,204332,32806,113783,39360,1001,2561,14818,9233,0.1605524342736331,0.5568535520623299,0.19262768435683103,0.004898890041696846,0.01253352387291271,0.07251923340445941,1.743019039876921,0.04518626548949749
low,78361,33389,35968,8858,0,0,144,3530,0.4260920611018236,0.45900384119651355,0.11304092597082732,0.0,0.0,0.0018376488304130882,1.4122967653981915,0.045047919245543064
low,315235,77405,186944,17421,3,744,32716,16794,0.24554697289323837,0.5930305962218663,0.05526353355433248,9.516709756213618e-06,0.0023601440195409776,0.10378289212809491,1.5353202819561331,0.053274541215283834
low,449654,126702,181784,93958,0,8290,38917,21532,0.28177665493913095,0.40427528722084094,0.2089562196711249,0.0,0.0184363977636138,0.0865487686087525,1.92687355554144,0.047885707677458665
low,83551,39865,36113,2654,887,4023,6,3811,0.4771337267058443,0.4322270230158825,0.03176502974231308,0.01061627030197125,0.048150231595073666,7.181242594343575e-05,1.471813474713467,0.04561285921173894
low,201003,19098,124971,55386,108,5,1431,9636,0.09501350726108565,0.6217369890001642,0.27554812614737095,0.0005373054133520395,2.4875250618149976e-05,0.007119296726914524,1.3183391337425185,0.047939582991298635
low,121509,35609,47235,21560,38,3080,13985,5930,0.29305648141289947,0.3887366367923364,0.17743541630661103,0.0003127340361619304,0.025347916615230146,0.11509435515064728,1.98849407209245,0.04880296932737493
low,236410,62553,149629,19411,133,0,4682,10698,0.2645954062856901,0.6329216192208451,0.08210735586481113,0.0005625819550780424,0.0,0.01980457679455184,1.3394324265051052,0.04525189289793156
low,207179,62222,69159,47706,0,7214,20876,11060,0.30032966661679034,0.3338127899063129,0.23026465037479668,0.0,0.034820131383972316,0.10076310823008124,2.03971087489129,0.0533837888975234
low,100380,56335,33032,8352,0,1143,1516,5142,0.5612173739788803,0.3290695357640964,0.08320382546323969,0.0,0.011386730424387329,0.01510261008168958,1.4587198769725047,0.05122534369396294
low,365074,70656,245146,35820,9,8061,5378,20720,0.1935388441795362,0.6714967376477098,0.0981170940685998,2.465253619814065e-05,0.022080454921467978,0.01473125996373338,1.3844713240590787,0.05675561666949714
low,263995,84025,63545,110142,0,6148,133,14583,0.3182825432299854,0.24070531638856796,0.4172124472054395,0.0,0.0232883198545427,0.0005037974204056895,1.6782559039706706,0.05523968256974564
low,145274,49121,58761,8618,8054,10077,10640,6216,0.3381265746107356,0.40448394069138316,0.05932238390902708,0.05544006498065724,0.0693654748957143,0.07324091027988491,2.073488126890489,0.04278811074245908
low,106466,36602,64131,5206,124,5,395,4607,0.34379050588920407,0.6023613172280352,0.04889823981364943,0.0011646910750850036,4.696334980181466e-05,0.0037101046343433583,1.2249698122760795,0.043272030507392034
